T_REC,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,DATE-OBS,TIMESYS,TELESCOP,INSTRUME,BUNIT,RSUN_OBS,DSUN_OBS,CRLN_OBS,CRLT_OBS,CAR_ROT,CROTA2
2024.11.01_00:00:00_TAI,2040.488037,2049.151367,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-10-31T23:58:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.897339,148475775548.01,160.555481,4.362018,2290,179.92981
2024.11.01_00:00:45_TAI,2040.484497,2049.151367,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-10-31T23:59:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.896851,148475853063.88,160.548599,4.361932,2290,179.929688
2024.11.01_00:01:30_TAI,2040.475464,2049.149414,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:00:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.896301,148475930686.43,160.541718,4.361846,2290,179.929642
2024.11.01_00:02:15_TAI,2040.470947,2049.141357,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:01:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.895813,148476008414.6,160.534821,4.36176,2290,179.929794
2024.11.01_00:03:00_TAI,2040.466187,2049.12085,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:01:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.895325,148476086247.5,160.527939,4.361674,2290,179.929733
2024.11.01_00:03:45_TAI,2040.458618,2049.116455,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:02:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.894775,148476164184.08,160.521057,4.361588,2290,179.929794
2024.11.01_00:04:30_TAI,2040.450195,2049.106934,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:03:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.894287,148476242223.14,160.514175,4.361503,2290,179.929825
2024.11.01_00:05:15_TAI,2040.442993,2049.105469,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:04:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.893799,148476320363.65,160.507294,4.361417,2290,179.929794
2024.11.01_00:06:00_TAI,2040.442993,2049.102783,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:04:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.89325,148476398604.68,160.500397,4.361331,2290,179.929901
2024.11.01_00:06:45_TAI,2040.450195,2049.077637,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:05:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.892761,148476476945.18,160.493515,4.361245,2290,179.929581
2024.11.01_00:07:30_TAI,2040.460815,2049.065918,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:06:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.892273,148476555383.96,160.486633,4.361159,2290,179.929657
2024.11.01_00:08:15_TAI,2040.508057,2049.065918,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:07:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.891724,148476633919.98,160.479752,4.361073,2290,179.929779
2024.11.01_00:09:00_TAI,2040.514893,2049.065918,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:07:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.891235,148476712552.3,160.47287,4.360987,2290,179.929794
2024.11.01_00:09:45_TAI,2040.514893,2049.083984,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:08:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.890686,148476791279.88,160.465988,4.3609,2290,179.929932
2024.11.01_00:10:30_TAI,2040.514038,2049.12207,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:09:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.890198,148476870101.52,160.459091,4.360815,2290,179.929825
2024.11.01_00:11:15_TAI,2040.500122,2049.128418,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:10:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.889709,148476949016.16,160.452209,4.360728,2290,179.929871
2024.11.01_00:12:00_TAI,2040.481567,2049.128418,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:10:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.88916,148477028022.87,160.445328,4.360642,2290,179.929764
2024.11.01_00:12:45_TAI,2040.473755,2049.117432,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:11:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.888672,148477107120.61,160.438446,4.360556,2290,179.929657
2024.11.01_00:13:30_TAI,2040.473755,2049.078369,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:12:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.888123,148477186308.17,160.431564,4.360469,2290,179.929657
2024.11.01_00:14:15_TAI,2040.479004,2049.078369,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:13:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.887634,148477265584.48,160.424683,4.360383,2290,179.929794
2024.11.01_00:15:00_TAI,2040.498779,2049.078369,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:13:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.887085,148477344948.64,160.417801,4.360296,2290,179.929703
2024.11.01_00:15:45_TAI,2040.508301,2049.087402,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:14:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.886597,148477424399.55,160.410919,4.36021,2290,179.929825
2024.11.01_00:16:30_TAI,2040.52063,2049.111328,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:15:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.886047,148477503936.03,160.404037,4.360123,2290,179.929825
2024.11.01_00:17:15_TAI,2040.528564,2049.128906,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:16:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.885559,148477583557.01,160.397156,4.360037,2290,179.929718
2024.11.01_00:18:00_TAI,2040.540649,2049.13208,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:16:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.88501,148477663261.57,160.390274,4.35995,2290,179.929855
2024.11.01_00:18:45_TAI,2040.548706,2049.13916,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:17:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.884521,148477743048.62,160.383392,4.359864,2290,179.929672
2024.11.01_00:19:30_TAI,2040.552612,2049.13916,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:18:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.883972,148477822916.98,160.376511,4.359777,2290,179.929657
2024.11.01_00:20:15_TAI,2040.565186,2049.136963,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:19:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.883484,148477902865.55,160.369629,4.35969,2290,179.929825
2024.11.01_00:21:00_TAI,2040.57605,2049.132812,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:19:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.882935,148477982893.43,160.362747,4.359603,2290,179.929764
2024.11.01_00:21:45_TAI,2040.587646,2049.13208,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:20:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.882446,148478062999.52,160.355865,4.359517,2290,179.929855
2024.11.01_00:22:30_TAI,2040.595337,2049.129395,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:21:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.881897,148478143182.64,160.348984,4.35943,2290,179.929855
2024.11.01_00:23:15_TAI,2040.592651,2049.129395,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:22:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.881409,148478223441.69,160.342102,4.359343,2290,179.92984
2024.11.01_00:24:00_TAI,2040.592529,2049.136963,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:22:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.880859,148478303775.74,160.33522,4.359256,2290,179.92984
2024.11.01_00:24:45_TAI,2040.585205,2049.142578,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:23:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.880371,148478384183.73,160.328339,4.359169,2290,179.929642
2024.11.01_00:25:30_TAI,2040.557251,2049.132324,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:24:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.879822,148478464664.44,160.321457,4.359083,2290,179.929718
2024.11.01_00:26:15_TAI,2040.548706,2049.132324,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:25:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.879272,148478545216.78,160.314575,4.358995,2290,179.929733
2024.11.01_00:27:00_TAI,2040.541992,2049.139648,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:25:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.878784,148478625839.84,160.307693,4.358909,2290,179.92981
2024.11.01_00:27:45_TAI,2040.53479,2049.124268,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:26:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.878235,148478706532.51,160.300827,4.358821,2290,179.929825
2024.11.01_00:28:30_TAI,2040.532227,2049.124268,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:27:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.877747,148478787293.6,160.293945,4.358735,2290,179.929825
2024.11.01_00:29:15_TAI,2040.527466,2049.124268,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:28:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.877197,148478868122.01,160.287064,4.358647,2290,179.929855
2024.11.01_00:30:00_TAI,2040.528931,2049.14209,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:28:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.876648,148478949016.82,160.280182,4.358561,2290,179.929794
2024.11.01_00:30:45_TAI,2040.526978,2049.166992,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:29:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.87616,148479029976.93,160.2733,4.358473,2290,179.929611
2024.11.01_00:31:30_TAI,2040.52417,2049.173828,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:30:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.87561,148479111001.13,160.266418,4.358386,2290,179.929657
2024.11.01_00:32:15_TAI,2040.517212,2049.175049,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:31:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.875061,148479192088.34,160.259552,4.358299,2290,179.929794
2024.11.01_00:33:00_TAI,2040.510986,2049.179443,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:31:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.874573,148479273237.62,160.25267,4.358212,2290,179.929718
2024.11.01_00:33:45_TAI,2040.490967,2049.186768,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:32:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.874023,148479354447.87,160.245789,4.358124,2290,179.929871
2024.11.01_00:34:30_TAI,2040.480103,2049.188965,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:33:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.873474,148479435717.89,160.238907,4.358037,2290,179.92981
2024.11.01_00:35:15_TAI,2040.467041,2049.188721,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:34:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.872986,148479517046.57,160.23204,4.35795,2290,179.929749
2024.11.01_00:36:00_TAI,2040.466187,2049.181396,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:34:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.872437,148479598432.98,160.225159,4.357862,2290,179.929794
2024.11.01_00:36:45_TAI,2040.472046,2049.172119,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:35:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.871887,148479679876.04,160.218262,4.357775,2290,179.929718
2024.11.01_00:37:30_TAI,2040.479248,2049.147705,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:36:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.871399,148479761374.52,160.211395,4.357688,2290,179.929672
2024.11.01_00:38:15_TAI,2040.477295,2049.119629,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:37:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.87085,148479842927.32,160.204514,4.357601,2290,179.929794
2024.11.01_00:39:00_TAI,2040.473633,2049.084229,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:37:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.8703,148479924533.5,160.197632,4.357513,2290,179.929779
2024.11.01_00:39:45_TAI,2040.47522,2049.084229,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:38:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.869751,148480006191.99,160.19075,4.357426,2290,179.929886
2024.11.01_00:40:30_TAI,2040.472046,2049.084229,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:39:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.869263,148480087901.54,160.183884,4.357338,2290,179.929855
2024.11.01_00:41:15_TAI,2040.463379,2049.098389,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:40:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.868713,148480169661.06,160.177002,4.357251,2290,179.929733
2024.11.01_00:42:00_TAI,2040.463379,2049.098145,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:40:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.868164,148480251469.61,160.17012,4.357163,2290,179.929794
2024.11.01_00:42:45_TAI,2040.473145,2049.079102,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:41:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.867676,148480333326.1,160.163254,4.357076,2290,179.929718
2024.11.01_00:43:30_TAI,2040.484131,2049.079102,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:42:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.867126,148480415229.3,160.156372,4.356988,2290,179.929611
2024.11.01_00:44:15_TAI,2040.494751,2049.071289,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:43:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.866577,148480497178.11,160.14949,4.356901,2290,179.929718
2024.11.01_00:45:00_TAI,2040.51709,2049.071289,0.0,0.0,0.504034,0.504034,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:43:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.866028,148480579171.59,160.142624,4.356813,2290,179.929764
2024.11.01_00:45:45_TAI,2040.575562,2049.071289,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:44:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.86554,148480661208.65,160.135742,4.356725,2290,179.929855
2024.11.01_00:46:30_TAI,2040.585815,2049.074707,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:45:26.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.86499,148480743288.04,160.128876,4.356638,2290,179.929855
2024.11.01_00:47:15_TAI,2040.585815,2049.084717,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:46:11.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.864441,148480825408.68,160.121994,4.35655,2290,179.929779
2024.11.01_00:48:00_TAI,2040.581299,2049.097168,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:46:56.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.863892,148480907569.61,160.115112,4.356462,2290,179.929749
2024.11.01_00:48:45_TAI,2040.567139,2049.099609,0.0,0.0,0.504033,0.504033,arcsec,arcsec,HPLN-TAN,HPLT-TAN,2024-11-01T00:47:41.80Z,Invalid KeyLink,SDO/HMI,HMI_FRONT2,Gauss,966.863403,148480989769.75,160.108246,4.356375,2290,179.929611
